Product ID,Product Name,Product Price,Product Brand,Product Description,Product link
1701509196,itel S23 6.6″ HD+ Display | Up to 16+256GB Storage with Memory Fusion | Color Changing Design | 50 MP AI Camera,33499,itel,"6.6"" HD+ IPS Display
16GB* Customizable RAM with Memory Fusion Technology
128GB ROM; Expandable upto 1TB
50MP+QVGA Super Clear Rear & 8MP Back Camera
5000mAh Battery with 10W Fast Charging Support
Photochromic Effects – Innovative Color-Changing Design",https://www.daraz.pk/products/s23-66-hd-16-256gb-50-mp-ai-i434062784-s2082218778.html?search=1
1701509255,"Tecno Spark 10 Pro , 8GB RAM 128GB ROM , Back Camera 50 MP , fingersensor , 5000mAh Battery",37999,No Brand,"6.78 InchesDisplay
8 GBRAM
5000 mAhBattery
50 MP + QVGABack Camera",https://www.daraz.pk/products/10-8gb-128gb-50-mp-5000mah-i432744611-s2068302399.html?search=1
1701509327,Infinix Note 30 Pro || 8GB + 8GB Ram 256GB Rom || 5000mAh Battery,62999,No Brand,"General FeaturesRelease Date2023-05-22SIM SupportDual SIM (Nano-SIM, dual stand-by)Phone Dimensions162.7 x 76 x 8.2 mmPhone Weight203 gOperating SystemAndroid 13, XOS 13DisplayScreen Size6.67 inchesScreen Resolution1080 x 2400 pixelsScreen TypeAMOLED, 1B colors, 120Hz, 900 nits (peak)Screen ProtectionN/AMemoryInternal Memory256 GBRAM8 GBCard SlotmicroSDXC (dedicated slot)PerformanceProcessorMediatek MT8781 Helio G99GPUMali-G57 MC2BatteryTypeLi-Po 5000 mAh, non-removableCameraFront Camera32 MPFront Flash LightYesFront Video Recording1080p@30fpsBack Flash LightYesBack Camera108 MP + 2 MP + 2 MPBack Video Recording1440p@30fps, 1080p@30fpsConnectivityBluetoothYes3GYes4G/LTEYes5GNoRadioYesWiFiYesNFCYes (market/region dependent)",https://www.daraz.pk/products/30-wach-8gb-8gb-256gb-wach-5000mah-i434663051-s2087284478.html?search=1
1701509381,"Infinix Note 30 Pro , 8GB RAM 256GB ROM , 108MP Main Camera , 5000mAh Battery",64999,No Brand,"1 Year Brand Warranty
Display : 6.67"" Inch AMOLED, 1B colors, 120Hz
OS : Android 13
Memory : 8GB + 8GB RAM , 256GB ROM
Processor : Octa-Core, MediaTek Helio G99
Main Camera : 108 MP + 2 MP + 2 MP
Front Camera : 32 MP
Side-Mounted FingerPrint and FaceUnlock
Battery : 5000 mAh, non-removable
68W Fast Charging, 15W Wireless, (Reverse Charging)
PTA Approved",https://www.daraz.pk/products/30-8gb-256gb-108mp-5000mah-i437993832-s2118719724.html?search=1
1701509438,"Oppo A57 2022 - 6.5"" HD Display - 4GB RAM - 64GB ROM - Dual Sim - PTA Approved - Phone And Box Only (Charger, Accessories Not Included - Mix Color)",26999,No Brand,"• OPPO a57 2022 with Corning Gorilla Glass 5 protection.
• 2 cameras for capturing your moments.
• 5000 mAh battery for long-lasting usage.
• 4GB RAM and 64GB storage for smooth performance.
• Latest model year 2020 from OPPO.",https://www.daraz.pk/products/oppo-a57-2022-65-hd-display-4gb-ram-64gb-rom-dual-sim-pta-approved-phone-and-box-only-charger-accessories-not-included-mix-color-i436693448-s2098342045.html?search=1
1701509495,"Oppo A57 - 5.2"" HD Display - 4GB RAM - 64GB ROM - Dual Sim - PTA Approved - Phone And Box Only (Charger, Accessories Not Included - Mix Color)",13999,No Brand,OPPO A57 4/64 dual sim smartphone• 5.1-5.5 inch capacitive LCD screen• 720p video resolution with 16 MP back camera• 8 MP front camera for selfies• Quad-core processor with 4GB RAM memory• Dual sim slots with nano sim type• 4G network connections with WiFi feature• Fingerprint sensor,https://www.daraz.pk/products/oppo-a57-52-hd-display-4gb-ram-64gb-rom-dual-sim-pta-approved-phone-and-box-only-charger-accessories-not-included-mix-color-i436688385-s2098284266.html?search=1
1701509611,"Redmi Note 12 8GB Ram 128GB Rom, Display Size 6.67 Inches, Battery Capacity 5000 mAh , Fast charging 33W",49999,No Brand,"BuildOSAndroid 13 OS UIMIUI 14 Dimensions165.7 x 76 x 7.9 mm Weight183 g SIMDual Sim, Dual Standby (Nano-SIM) ColorsOnyx Gray, Mint Green, Ice Blue Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900 3G BandHSDPA 850 / 900 / 1900 / 2100 4G BandLTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 40(2300), 41(2500) ProcessorCPUOcta-core (4 x 2.8 GHz Cortex-A73 + 4 x 1.9 GHz Cortex-A53) ChipsetQualcomm SM6225 Snapdragon 685 (6 nm) GPUAdreno 610",https://www.daraz.pk/products/12-8gb-128gb-667-5000-mah-33w-i437902722-s2114130287.html?search=1
1701509676,Redmi 12C 4GB Ram 5000mAh Battery Fingerprint Sensor,27999,No Brand,"Display: 6.71” HD+ Dot Drop display
Resolution: 1650×720 HD+
Processor: MediaTek Helio G85
Storage: Expandable Storage up to 1TB
Operating System: MIUI13 | Android 12
Rear Camera: 50MP Dual main camera
Front Camera: 5 MP Camera
Battery: 5000mAh (typ) high-capacity battery
Charging: 10W fast charging | Micro USB
Dimensions: 168.76×76.41×8.77mm
Weight: 192g
Audio: 3.5mm headphone jack
Package Contents: Redmi 12C/ Adapter/ USB cable / SIM eject tool / Warranty card / User guide",https://www.daraz.pk/products/redmi-12c-4gb-ram-5000mah-battery-fingerprint-sensor-i424648944-s2011336201.html?search=1
1701509795,"Infinix Smart 7 , Back Camera 13 MP , 4GB RAM 64GB ROM , Fingerprint , 5000 mAh Battery",25999,No Brand,"General FeaturesRelease Date2023-02-09SIM SupportDual SIM (Nano-SIM, dual stand-by)Phone Dimensions163.8 x 75.6 x 8.7 mmPhone Weight188 gOperating SystemAndroid 12DisplayScreen Size6.6 inchesScreen Resolution720 x 1612 pixelsScreen TypeIPS LCD, 500 nitsScreen ProtectionN/AMemoryInternal Memory64 GBRAM4 GB/ 3 GBCard SlotmicroSDXC (dedicated slot)PerformanceProcessorHelio A22GPUPowerVR GE8300BatteryTypeLi-Po 5000 mAh, non-removableCameraFront Camera5 MPFront Flash LightYesFront Video Recording720p@30fpsBack Flash LightYesBack Camera13 MP + 0.3 MPBack Video Recording1080p@30fpsConnectivityBluetoothYes3GYes4G/LTEYes5GNoRadioYesWiFiYesNFCNo",https://www.daraz.pk/products/7-13-mp-4gb-64gb-5000-mah-i432049716-s2080852409.html?search=1
1701509834,Redmi 12 || 8GB Ram 128GB Rom || 5000mAh Battery,42999,No Brand,"6.79"" FHD+ DotDisplay2460x1080, 396 ppiContrast ratio: 1500:1Color gamut: 70% NTSCBrightness: up to 550 nits (HBM)AdaptiveSync display: 36Hz/48Hz/60Hz/90HzSupports readming mode 3.0SGS Low Blue Light Certification
50MP+8MP+2MP triple camera50MP main cameraf/1.88MP ultra-wide camera120° FOVf/2.22MP macro cameraf/2.4Rear camera video recording1080P 1920x1080 30fps720P 1280x720 30fps
Front Camera8MP cameraf/2.1Front camera video recording1080P 1920x1080 30fps720P 1280x720 30fps
Battery & Charging5000mAh battery (typ)Supports 18W fast charging*Power adapter is sold separately in certain regions. For optimal charging efficiency, we recommend using power adapters that support 18W PD charging, or Xiaomi official power adapters of 18W or above if available.USB-C
SecuritySide fingerprint sensorAI face unlockNFCYes**NFC function may vary between markets.Network & ConnectivitySIM1 + Hybrid* (SIM or MicroSD)*Hybrid slot can be used either for a second SIM or a MicroSD card(1TB expandable)Network bandsGSM:2/3/5/8WCDMA:1/5/8LTE FDD: 1/3/5/7/8/20/28LTE TDD: 38/40/41Wireless NetworksWiFi: 2.4GHz | 5GHzBluetooth 5.3FM radio(with headphone jack)Navigation & PositioningGPS | Glonass | Galileo | BeidouAudio3.5mm headphone jackSplash,Water and Dust ResistantIP53*The device with IP53 has been tested to be resistant to splash and dust in the presence of specific laboratory conditions with the classification IP53 ingress protection based on IEC 60529:1989+A1:1999+A2:2013.SensorsAccelerometer | E-compassOperating SystemMIUI 14 based on Android 13",https://www.daraz.pk/products/12-air-8gb-128gb-wach-5000mah-i432544717-s2064878271.html?search=1
1701509909,"Redmi 12 - 6.79"" Inch Display - 8GB RAM - 128GB ROM",43950,No Brand,"1 Year Brand Warranty
Display : 6.7"" Inch PLS LCD, 90Hz
OS : Android 13
Memory : 8GB RAM , 128GB ROM
Processor : Octa-Core, MediaTek Helio G88
Main Camera : 50 MP + 8 MP + 2 MP
Front Camera : 8 MP
Side-Mounted FingerPrint and FaceUnlock
Battery : 5000 mAh, non-removable
18W Fast Charging
PTA Approved",https://www.daraz.pk/products/redmi-12-679-inch-display-8gb-ram-128gb-rom-i428779197-s2045906124.html?search=1
1701509969,Infinix Note 30 8GB Ram 256GB Memory,45498,No Brand,"Infinix Note 30 detailed specificationsBuildOSAndroid 13 OS UIXOS Dimensions168.6 x 76.6 x 8.6 mm Weight219 g SIMDual Sim, Dual Standby (Nano-SIM) ColorsObsidian Black, Interstellar Blue, Sunset Gold Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900 3G BandHSDPA 850 / 900 / 2100 4G BandLTE band 1(2100), 3(1800), 5(850), 8(900), 40(2300), 41(2500) ProcessorCPUOcta-core (2 x 2.2 GHz Cortex-A76 + 6 x 2.0 GHz Cortex-A55) ChipsetMediatek MT8781 Helio G99 (6nm) GPUMali-G57 MC2 DisplayTechnologyIPS LCD Capacitive Touchscreen, 16M Colors, Multitouch Size6.8 Inches Resolution1080 x 2460 Pixels (~396 PPI) Extra Features120Hz, 580 nits (peak) MemoryBuilt-in256GB Built-in, 8GB RAM, UFS CardmicroSDXC (dedicated slot) CameraMainTriple Camera: 64 MP, f/1.7, (wide), 1/2"", PDAF + 2 MP, f/2.4, (depth) + QVGA, Quad LED Flash FeaturesPhase detection, Geo-tagging, Panorama, HDR, Video (1440p@30fps, 1080p@30/60fps) Front16 MP, f/2.0, (wide), LED flash, HDR, Video (1080p@30fps) ConnectivityWLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct Bluetoothv5.1 with A2DP, LE GPSYes + A-GPS support RadioFM Radio USBUSB Type-C 2.0, OTG NFCYes DataGPRS, Edge, 3G (HSPA 42.2/5.76 Mbps, 4G (LTE Cat4 150/50 Mbps) FeaturesSensorsAccelerometer, Compass, Fingerprint (side mounted), Gyro, Proximity Audio3.5mm Audio Jack, Dual Speaker, Tuned by JBL BrowserHTML5 MessagingSMS(threaded view), MMS, Email, Push Mail, IM GamesBuilt-in + Downloadable TorchYes ExtraNFC, (market/region dependent) Glass front, plastic frame, glass or leather back, Photo/video editor, Document viewer BatteryCapacity(Li-Po Non removable), 5000 mAh - Fast charging 45W wired",https://www.daraz.pk/products/30-8gb-256gb-i433100478-s2101350773.html?search=1
1701510054,Samsung Galaxy A04 4GB - 64GB OFFICIAL PTA APPROVED OFFICIAL WARRANTY,34499,Samsung,"General Featuresphone system active phoneSIM SupportSingle SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)Phone Dimensions164.4 x 76.3 x 9.1 mmPhone Weight192 gOperating SystemAndroid 12, One UI Core 4.1DisplayScreen Size6.5 inchesScreen Resolution720 x 1600 pixelsScreen TypePLS LCD Capacitive Touchscreen, 16M Colors, MultitouchScreen ProtectionN/AMemoryInternal Memory64GBRAM4/GBCard SlotmicroSDXC (dedicated slot)PerformanceProcessor2.35 Ghz Octa CoreBatteryTypeLi-Po 5000 mAh, non-removableCameraFront Camera5 MPFront Flash LightNoFront Video RecordingYesBack Flash LightYesBack Camera50 MP + 2 MPBack Video Recording1080p@30fpsConnectivityBluetoothYes3GYes4G/LTEYes5GNoRadioN/AWiFiYesNFCNo",https://www.daraz.pk/products/samsung-galaxy-a04-4gb-64gb-official-pta-approved-official-warranty-i398449277-s1927450413.html?search=1
1701510078,Tecno Camon 20 || 8GB ROM 256GB ROM || 64MP Triple Camera || 5000mAh Battery (Fast Charging) || PTA Approved || 1Year Brand Warrenty,46500,No Brand,"Tecno Camon 20 detailed specifications Build OS Android 13 OS UI HIOS 13 Dimensions 162.7 x 75.9 x 7.8 mm Weight N/A SIM Dual Sim, Dual Standby (Nano-SIM) Colors Predawn Black, Glacier Glow, Serenity Blue Frequency 2G Band SIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900 3G Band HSDPA 850 / 900 / 1900 / 2100 4G Band LTE band 1(2100), 2(1900), 3(1800), 4(1700/2100), 5(850), 7(2600), 8(900), 20(800), 28(700), 38(2600), 40(2300), 41(2500) Processor CPU Octa-core (2 x 2.0 GHz Cortex-A75 + 6 x 1.8 GHz Cortex-A55) Chipset Mediatek MT6769Z Helio G85 (12nm) GPU Mali-G52 MC2 Display Technology AMOLED Capacitive Touchscreen, Multitouch Size 6.67 Inches Resolution 1080 x 2400 Pixels (~395 PPI) Memory Built-in 128/256GB Built-in, 8GB RAM Card microSD Card, (dedicated slot) Camera Main Triple Camera: 64 MP, f/1.7, 26mm (wide), 1/1.7"", PDAF + 2 MP, f/2.4, (depth) + QVG Features Geo-tagging, Face detection, Panorama, HDR, Video (1080p@30fps) Front 32 MP Connectivity WLAN Wi-Fi 802.11 a/b/g/n/ac, dual-band Bluetooth v5.0 with A2DP, LE GPS Yes + A-GPS support Radio FM Radio USB USB Type-C 2.0, OTG NFC No Data GPRS, Edge, 3G (HSPA 42.2/5.76 Mbps), 4G (LTE Cat4 150/50 Mbps) Features Sensors Accelerometer, Fingerprint (side mounted), Proximity Audio 3.5mm Audio Jack, MP4/H.264 player, MP3/WAV/eAAC+/FLAC player, Speaker Phone Browser HTML5 Messaging SMS(threaded view), MMS, Email, Push Mail, IM Games Built-in + Downloadable Torch Yes Extra Photo/video editor, Document viewer Battery Capacity (Li-Po Non removable), 5000 mAh - Fast charging 33W wired",https://www.daraz.pk/products/tecno-camon-20-8gb-rom-256gb-rom-64mp-triple-camera-5000mah-battery-fast-charging-pta-approved-1year-brand-warrenty-i428414881-s2046367834.html?search=1
1701510206,"Samsung A54 5G - 6.4"" Inch Display - 8GB RAM",134999,No Brand,"1 Year Brand Warranty
Display : 6.4"" Inch Super AMOLED, 120Hz
OS : Android 13
Memory : 6GB RAM , 128GB & 256GB ROM
Processor : Octa-Core, Exynos 1380
Main Camera : 50 MP + 12 MP + 5 MP
Front Camera : 32 MP
Under-Display FingerPrint and FaceUnlock
Battery : 5000 mAh, non-removable
25W Fast Charging
PTA Approve",https://www.daraz.pk/products/samsung-a54-5g-64-inch-display-8gb-ram-i428866152-s2045902288.html?search=1
1701510316,"Redmi 12C, 4GB RAM 128GB ROM , 50 MP Al Dual Camera , Finger Sensor , 5000 mAh Battery , Fast Charging",28999,No Brand,"ProcessorCPUOcta-core (2 x 2.0 GHz Cortex-A75 + 6 x 1.8 GHz Cortex-A55) ChipsetMediatek MT6769Z Helio G85 (12nm) GPUMali-G52 MC2 DisplayTechnologyIPS LCD Capacitive Touchscreen, 16M Colors, Multitouch Size6.71 Inches Resolution720 x 1650 Pixels (~268 PPI) ProtectionCorning Gorilla Glass Extra Features500 nits (typ) MemoryBuilt-in128GB Built-in, 4GB RAM CardmicroSDXC (dedicated slot) CameraMainDual camera: 50 MP, (wide), PDAF + 0.08 MP (depth), LED Flash FeaturesPhase detection, geo-tagging, touch focus, face detection, HDR, panorama, Video (1080p@30fps) Front5 MP, Video (1080p@30fps)",https://www.daraz.pk/products/12c-4gb-128-50-mp-al-5000-mah-i425099135-s2013184805.html?search=1
1701510388,Infinix Note 30 Pro || 8GB RAM 256Gb ROM || 108MP Triple Camera || 5000mAh Battery (Fast Charging 68W ) || PTA Approved || 1 Year Brand Warranty,62799,No Brand,"InfinixNote 30 Pro detailed specifications Build OS Android 13 OS UI XOS 13 Dimensions 162.7 x 76 x 8.2 mm Weight 203 g SIM Dual Sim, Dual Standby (Nano-SIM) Colors Magic Black, Variable Gold Frequency 2G Band SIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900 3G Band HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 4G Band LTE band 1(2100), 3(1800), 5(850), 8(900), 40(2300), 41(2500) Processor CPU Octa-core (2 x 2.2 GHz Cortex-A76 + 6 x 2.0 GHz Cortex-A55) Chipset Mediatek MT8781 Helio G99 (6nm) GPU Mali-G57 MC2 Display Technology AMOLED Capacitive Touchscreen, 1B, Multitouch Size 6.67 Inches Resolution 1080 x 2400 Pixels (~395 PPI) Extra Features 120Hz, 900 nits (peak) Memory Built-in 256GB Built-in, 8GB RAM, UFS 2.2 Card microSDXC (dedicated slot) Camera Main Triple Camera: 108 MP, (wide), 1/1.67"", PDAF + 2 MP, (macro) + 2 MP, (depth), Quad LED Flash Features Phase detection, Geo-tagging, Panorama, HDR, Video (1440p@30fps, 1080p@30fps) Front 32 MP, f/2.0, (wide), 1/2.8 Connectivity WLAN Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct Bluetooth v5.1 with A2DP, LE GPS Yes + A-GPS support Radio FM Radio USB USB Type-C 2.0, OTG NFC Yes Data GPRS, Edge, 3G (HSPA 42.2/5.76 Mbps, 4G (LTE Cat4 150/50 Mbps) Features Sensors Accelerometer, Compass, Fingerprint (side mounted), Gyro, Proximity Audio 3.5mm Audio Jack, Dual Speaker DTS Browser HTML5 Messaging SMS(threaded view), MMS, Email, Push Mail, IM Games Built-in + Downloadable Torch Yes Extra IP53, NFC (market/region dependent), Glass front, Plastic frame, Plastic back, Photo/video editor, Document viewer Battery Capacity (Li-Po Non removable), 5000 mAh - Fast charging 68W wired, PD3.0, 80% in 30 min (advertised), 15W wireless",https://www.daraz.pk/products/infinix-note-30-pro-8gb-ram-256gb-rom-108mp-triple-camera-5000mah-battery-fast-charging-68w-pta-approved-1-year-brand-warranty-i429065827-s2046368581.html?search=1
1701510426,Redmi 12C 4GB RAM + 64GB ROM PTA Approved Mobile Phone with 1 Year Brand Warranty,26480,No Brand,"Redmi 12C
RAM: 4GB
ROM: 64GB
Official Brand Stock
1 Year Brand Warranty
Available in 4 colours",https://www.daraz.pk/products/4gb-12c-64gb-pta-1-i424399248-s2010703886.html?search=1
1701510500,"Infinix Note 30 Pro , 8GB RAM 256GB ROM , 108MP Main Camera , Fingerprint , 5000mAh Fast Charging",69999,No Brand,"ProcessorCPUOcta-core (2 x 2.2 GHz Cortex-A76 + 6 x 2.0 GHz Cortex-A55) ChipsetMediatek MT8781 Helio G99 (6nm) GPUMali-G57 MC2 DisplayTechnologyAMOLED Capacitive Touchscreen, 1B, Multitouch Size6.67 Inches Resolution1080 x 2400 Pixels (~395 PPI) Extra Features120Hz, 900 nits (peak) MemoryBuilt-in256GB Built-in, 8GB RAM, UFS 2.2 CardmicroSDXC (dedicated slot) CameraMainTriple Camera: 108 MP, (wide), 1/1.67"", PDAF + 2 MP, (macro) + 2 MP, (depth), Quad LED Flash FeaturesPhase detection, Geo-tagging, Panorama, HDR, Video (1440p@30fps, 1080p@30fps) Front32 MP, f/2.0, (wide), 1/2.8",https://www.daraz.pk/products/30-8gb-256gb-108mp-5000mah-i428906412-s2045841922.html?search=1
1701510569,itel S23 || 8GB+8GB Ram 256GB Rom || 5000mAh Battery,32999,No Brand,"General FeaturesRelease Date2023-06-14SIM SupportDual Sim, Dual Standby (Nano-SIM)Phone DimensionsN/APhone WeightN/AOperating SystemAndroid 12 OSDisplayScreen Size6.6 InchesScreen Resolution720 x 1600 Pixels )Screen TypeIPS LCD Capacitive Touchscreen, 16M Colors, MultitouchScreen ProtectionN/AMemoryInternal Memory128 GBRAM8 GBCard SlotmicroSD Card, (supports up to 256GB)PerformanceProcessorOcta-Core (2x 2.0 GHz Cortex-A75 + 6 x 1.6GHz Cortex-A55)GPUMali-G57 MP1BatteryType5000 mAhCameraFront Camera8 MPFront Flash LightNoFront Video RecordingYesBack Flash LightYesBack Camera50 MP + 2 MPBack Video Recording1080p@30fpsConnectivityBluetoothYes3GYes4G/LTEYes5GNoRadioYesWiFiYesNFCNo",https://www.daraz.pk/products/s23-wace-8gb-8gb-8gb-wach-256-mah-i433348791-s2077723745.html?search=1
1701510654,Samsung Galaxy A04e 3GB+32GB,33999,Samsung,"6.5' Display, Android 12, 5000 mah battery",https://www.daraz.pk/products/samsung-galaxy-a04e-3gb32gb-i424968322-s2012724492.html?search=1
1701510708,Tecno Spark 10 Pro RAM 8 GB ROM 128 GB front Camera 32 MP Back Camera 50 MP Battery Type5000 mAh,37999,No Brand,"General FeaturesRelease Date2023-08-22SIM SupportDual Sim, Dual Standby (Nano-SIM)Phone Dimensions164.6 x 76.2 x 8.4mmPhone Weight208 gOperating SystemAndroid13 + HiOS 12.6DisplayScreen Size6.78 InchesScreen Resolution1080 x 2460 PixelsScreen TypeFHD+HScreen ProtectionN/AMemoryInternal Memory128 GBRAM8 GBCard SlotmicroSD Card, (supports upto 256GB)PerformanceProcessor2.0 Ghz Octa CoreGPUMali-G52 MC2BatteryType5000 mAhCameraFront Camera32 MPFront Flash LightNoFront Video RecordingYesBack Flash LightYesBack Camera50 MP + QVGABack Video RecordingYesConnectivityBluetoothYes3GYes4G/LTEYes5GNoRadioYesWiFiYesNFCYes",https://www.daraz.pk/products/10-8-gb-128-gb-32-mp-50-mp-i430742292-s2054564301.html?search=1
1701510785,INFINIX NOTE 30 - 8GB+8GB =16GB RAM 256GB ROM - 5000 mAh Battery,46799,No Brand,"General FeaturesRelease Date2023-05-22SIM SupportDual SIM (Nano-SIM, dual stand-by)Phone Dimensions168.6 x 76.6 x 8.58 mmPhone Weight219 gOperating SystemAndroid 13DisplayScreen Size6.78 inchesScreen Resolution1080 x 2460 pixelsScreen TypeIPS LCD, 120Hz, 580 nits (peak)Screen ProtectionN/AMemoryInternal Memory128/256 GBRAM8 GBCard SlotmicroSDXC (dedicated slot)PerformanceProcessorMediatek Helio G99GPUMali-G57 MC2BatteryTypeLi-Po 5000 mAh, non-removableCameraFront Camera16 MPFront Flash LightYesFront Video Recording1080p@30fpsBack Flash LightYesBack Camera64 MP + 2 MP + AI CamBack Video Recording1440p@30fps, 1080p@30/60fpsConnectivityBluetoothYes3GYes4G/LTEYes5GNoRadioYesWiFiYesNFCYes (market/region dependent)",https://www.daraz.pk/products/30-8gb-8gb-16gb-256gb-5000-mah-i428410536-s2037419674.html?search=1
1701510836,"Infinix Hot 30 Play RAM 4 GB ROM 64 GB Front Camera 8 MP Back Camera 16 MP + QVGA Battery Type Li-Po 6000 mAh, non-removable",29980,No Brand,"BuildOSAndroid 13 OS UIXOS 12.6 DimensionsN/A WeightN/A SIMDual Sim, Dual Standby (Nano-SIM) ColorsPurple, Phantom White, Blade Black Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900 3G BandHSDPA 900 / 2100 4G BandLTE band 1(2100), 3(1800), 5(850), 8(900), 38(2600), 40(2300), 41(2500) ProcessorCPUOcta Core ChipsetMediaTek Helio G37 GPUPowerVR GE8320 DisplayTechnologyIPS LCD Capacitive Touchscreen, 16M Colors, Multitouch Size6.8 Inches Resolution1080 x 2408 Pixels (~387 PPI) Extra Features90Hz, 500 nits (typ) MemoryBuilt-in64GB Built-in, 4GB RAM CardmicroSDXC (dedicated slot) CameraMainDual Camera: 16 MP + AI lens, LED Flash Featuresautofocus, Continuous shooting, Digital zoom, Face detection, HDR, Panorama, Video Front8 MP ConnectivityWLANWi-Fi 802.11 a/b/g/n/ac, dual-band Bluetoothv5.0 with A2DP, LE GPSYes + A-GPS support RadioFM Radio USBUSB Type-C 2.0, OTG NFCNo DataGPRS, Edge, 3G (HSPA 42.2/5.76 Mbps, 4G (LTE Cat4 150/50 Mbps) FeaturesSensorsAccelerometer, Compass, Fingerprint, Proximity Audio3.5mm Audio Jack, MP3/WAV/eAAC+/FlAC player, DivX/Xvid/MP4/H.265 player, Speaker Phone BrowserHTML5 MessagingSMS(threaded view), MMS, Email, Push Mail, IM GamesBuilt-in + Downloadable TorchYes ExtraGlass front, plastic frame, plastic back, Photo/video editor, Document viewer BatteryCapacity(Li-ion Non removable), 6000 mAh - Fast charging 18W",https://www.daraz.pk/products/30-4-gb-64-gb-8-mp-16-mp-qvga-li-po-6000-mah-i427233504-s2030846651.html?search=1
1701512667,"Infinix Note 30 RAM 8GB+8GB & 256GB Storage 6.78"" FHD 5000mAh Mega Battery Pta Approved Official Warranty",47299,Infinix,"NOTE 3045W All-Round FastCharge+5000mAh Mega Battery6.78"" FHD+ Eye-care Display with 120Hz Dynamic Refresh Rate64MP Ultra Clear Triple CameraUp to 16GB Extended RAM 8GB+8GB & 256GB StorageHelio G99 6nm Ultra Power Processor with Android 13Dual Speaker with Sound by JBL & Hi-ResSize and WeightMODELX6833BDIMENTION168.62x76.6x8.58mm(Glass Version)/168.62x76.6x8.60mm(Leather Version)WEIGHT219gCOLOURObsidian Black /Interstellar Blue/Sunset GoldPLATFORMCHIPSETMediaTek Helio G99CPUOcta-core (2x2.2 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55)GPUMali-G57 MC2NETWORKTECHNOLOGY2G / 3G / 4GBANDWIDTH*2G：2|3|5|8 3G：B1|5|8 4G：B1|3|5|8|38|40|412G：B2|3|5|8 3G：B1|2|4|5|8 4G： B1|2|3|4|5|7|8|20|28A|28B|38| 41(120M)|402G：B3|8 3G：B1|8 4G：B1|3|7|8|20|28A*Bandwidth availability and connectivity can vary depending on region and local service provider.CAMERACAMERAREAR: 64MP( OmniVison'sOV64B40,1/2'' SENSOR, 6P lens, F1.69，AF)+ 2MP+AI CAMFRONT: 16MP (Hynix's Hi-1631Q， 1/3'' sensor，5P lens，F2.0，FF）APERTUREREAR: F/1.69+F/2.4+F/2.0FRONT: F/2.0FLASHREAR QUAD FLASH+FRONT FLASHSCENE MODESSHORT VIDEO, VIDEO, AI CAM,BEAUTY, SUPER NIGHT, PORTRAIT,SLOW MOTION, TIME-LAPSE, AR SHOT, DOCUMENTSVIEDO RECORDING2K 30FPS/1080P 60FPS/1080P 30FPS/720P 30FPSMEMORYROM256GB/128GBRAM8GBTYPEUFS, LPDDR4EXTERNAL MEMORYUP TO 2TBSENSORS & TOOLSG-SENSORYESE-COMPASSYESGYROSCOPEYESLIGHT SENSORYESPROXIMITY SENSORYESFINGERPRINTYESMOTORYES, Z-AXIS MOTORSAR SENSORNO（Software）MULTIMEDIAAUDIO PLAYBACK*MP3, FLAC, OGG, WAV, AACVIDEO PLAYBACK*MP4,MKV,TS,3GP,WEBMFEATURESJBL,DTS, Hi-RES, WIDVINE L1+*Listed playback information are for reference only. Decoding formats of source files can influence playback support.BATTERYCAPACITY5000mAhCHARGING45W, 5V/9A*Different voltage inputs may affect maximum output power in some regionsCONNECTIONSIM CARD SLOTDUAL NANO SIM+MICRO SDGPS NAVIGATIONYESWIFI(WLAN)Wi-Fi 802.11 (a/b/g/n/ac)BLUETOOTHYESUSB PORTMICRO-USB/ TYPE-COTGYESEARPHONEYES, 3.5 JACKCHARGE OUTPUT5V 2A，11V 4.1AFMYESNFCYES/YES( Availability Varies Between Market)DISPLAYSIZE6.78-INCHSCREEN-TO-BODY RATIO90.6%RESOLUTIONFHD+ 1080*2460TYPEIPS LTPSMATERIALLCDPEAK BRIGHTNESS580nitOTHER FEATURESDCI-P3 WIDECOLOUR GAMUTOPERATING SYSTEMAndroid 13",https://www.daraz.pk/products/infinix-note-30-ram-8gb8gb-256gb-storage-678-fhd-5000mah-mega-battery-pta-approved-official-warranty-i429046135-s2098320869.html?search=1
